"Query","Entrez","Symbol","Name","Comment"
"Nubp2","26426","Nubp2","nucleotide binding protein 2","1"
"BC031181","407819","BC031181","cDNA sequence BC031181","1"
"Plxnc1","54712","Plxnc1","plexin C1","1"
"Arhgap1","228359","Arhgap1","Rho GTPase activating protein 1","1"
"Aurkaip1","66077","Aurkaip1","aurora kinase A interacting protein 1","1"
"Psd4","215632","Psd4","pleckstrin and Sec7 domain containing 4","1"
"Sigmar1","18391","Sigmar1","sigma non-opioid intracellular receptor 1","1"
"Ebpl","68177","Ebpl","emopamil binding protein-like","1"
"Epb4.1l1","13821","Epb4.1l1","erythrocyte protein band 4.1-like 1","1"
"Rnf113a1","69942","Rnf113a1","ring finger protein 113A1","1"
"Rit1","19769","Rit1","Ras-like without CAAX 1","1"
"Fut10","171167","Fut10","fucosyltransferase 10","1"
"Polr1c","20016","Polr1c","polymerase (RNA) I polypeptide C","1"
"Spin4","270624","Spin4","spindlin family, member 4","1"
"Cdk20","105278","Cdk20","cyclin-dependent kinase 20","1"
"Nuak1","77976","Nuak1","NUAK family, SNF1-like kinase, 1","1"
"Colec10","239447","Colec10","collectin sub-family member 10","1"
"Parp8","52552","Parp8","poly (ADP-ribose) polymerase family, member 8","1"
"Gstm5","14866","Gstm5","glutathione S-transferase, mu 5","1"
"Glb1","12091","Glb1","galactosidase, beta 1","1"
"Dctn6","22428","Dctn6","dynactin 6","1"
"Rdh9","103142","Rdh9","retinol dehydrogenase 9","1"
"Gtf2e1","74197","Gtf2e1","general transcription factor II E, polypeptide 1 (alpha subunit)","1"
"Ralgps2","78255","Ralgps2","Ral GEF with PH domain and SH3 binding motif 2","1"
"Fndc3b","72007","Fndc3b","fibronectin type III domain containing 3B","1"
"Casp2","12366","Casp2","caspase 2","1"
"Ppme1","72590","Ppme1","protein phosphatase methylesterase 1","1"
"Bcl2","12043","Bcl2","B cell leukemia/lymphoma 2","1"
"Nanp","67311","Nanp","N-acetylneuraminic acid phosphatase","1"
"Eif2s2","67204","Eif2s2","eukaryotic translation initiation factor 2, subunit 2 (beta)","1"
"Ift43","NA","NA","NA","0"
"Dchs1","233651","Dchs1","dachsous 1 (Drosophila)","1"
"C130050O18Rik","319772","C130050O18Rik","RIKEN cDNA C130050O18 gene","1"
"Lpcat1","210992","Lpcat1","lysophosphatidylcholine acyltransferase 1","1"
"Hsbp1l1","66255","Hsbp1l1","heat shock factor binding protein 1-like 1","1"
"Pigt","78928","Pigt","phosphatidylinositol glycan anchor biosynthesis, class T","1"
"Chsy1","269941","Chsy1","chondroitin sulfate synthase 1","1"
"Hivep3","16656","Hivep3","human immunodeficiency virus type I enhancer binding protein 3","1"
"Sertad3","170742","Sertad3","SERTA domain containing 3","1"
"Gca","227960","Gca","grancalcin","1"
"Nek2","18005","Nek2","NIMA (never in mitosis gene a)-related expressed kinase 2","1"
"Mtcp1","17763","Mtcp1","mature T cell proliferation 1","1"
"C330021F23Rik","546049","C330021F23Rik","RIKEN cDNA C330021F23 gene","1"
"Narfl","67563","Narfl","nuclear prelamin A recognition factor-like","1"
"Lifr","16880","Lifr","leukemia inhibitory factor receptor","1"
"Dock10","210293","Dock10","dedicator of cytokinesis 10","1"
"Tmem194","210035","Tmem194","transmembrane protein 194","1"
"Gimap6","231931","Gimap6","GTPase, IMAP family member 6","1"
"Ube2z","268470","Ube2z","ubiquitin-conjugating enzyme E2Z (putative)","1"
"Commd8","27784","Commd8","COMM domain containing 8","1"
"Mrpl10","107732","Mrpl10","mitochondrial ribosomal protein L10","1"
"Ado","211488","Ado","2-aminoethanethiol (cysteamine) dioxygenase","1"
"Gpr4","319197","Gpr4","G protein-coupled receptor 4","1"
"Creb3l4","78284","Creb3l4","cAMP responsive element binding protein 3-like 4","1"
"Ap2a2","11772","Ap2a2","adaptor protein complex AP-2, alpha 2 subunit","1"
"Gtf2ird1","57080","Gtf2ird1","general transcription factor II I repeat domain-containing 1","1"
"Nkrf","77286","Nkrf","NF-kappaB repressing factor","1"
"Cuta","67675","Cuta","cutA divalent cation tolerance homolog (E. coli)","1"
"Lfng","16848","Lfng","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","1"
"Rpl11","67025","Rpl11","ribosomal protein L11","1"
"Serpinc1","11905","Serpinc1","serine (or cysteine) peptidase inhibitor, clade C (antithrombin), member 1","1"
"Sirt7","209011","Sirt7","sirtuin 7 (silent mating type information regulation 2, homolog) 7 (S. cerevisiae)","1"
"Syf2","68592","Syf2","SYF2 homolog, RNA splicing factor (S. cerevisiae)","1"
"Ranbp3","71810","Ranbp3","RAN binding protein 3","1"
"Ercc8","71991","Ercc8","excision repaiross-complementing rodent repair deficiency, complementation group 8","1"
"Igf1","16000","Igf1","insulin-like growth factor 1","1"
"Lrpap1","16976","Lrpap1","low density lipoprotein receptor-related protein associated protein 1","1"
"Rnf220","66743","Rnf220","ring finger protein 220","1"
"Rhoj","80837","Rhoj","ras homolog gene family, member J","1"
"Col3a1","12825","Col3a1","collagen, type III, alpha 1","1"
"Itga9","104099","Itga9","integrin alpha 9","1"
"Ing2","69260","Ing2","inhibitor of growth family, member 2","1"
"Ccdc80","67896","Ccdc80","coiled-coil domain containing 80","1"
"Ric3","320360","Ric3","resistance to inhibitors of cholinesterase 3 homolog (C. elegans)","1"
"Rps20","67427","Rps20","ribosomal protein S20","1"
"Gm10110","NA","NA","NA","0"
"Nsfl1c","386649","Nsfl1c","NSFL1 (p97) cofactor (p47)","1"
"Map1s","NA","NA","NA","0"
"Ifi27","NA","NA","NA","0"
"Hnrnpf","98758","Hnrnpf","heterogeneous nuclear ribonucleoprotein F","1"
"C130074G19Rik","226777","C130074G19Rik","RIKEN cDNA C130074G19 gene","1"
"AI987944","233168","AI987944","expressed sequence AI987944","1"
"Odc1","18263","Odc1","ornithine decarboxylase, structural 1","1"
"Sox12","20667","Sox12","SRY-box containing gene 12","1"
"Ostf1","20409","Ostf1","osteoclast stimulating factor 1","1"
"Hfe","15216","Hfe","hemochromatosis","1"
"Rmi1","74386","Rmi1","RMI1, RecQ mediated genome instability 1, homolog (S. cerevisiae)","1"
"Oip5","70645","Oip5","Opa interacting protein 5","1"
"Gcat","26912","Gcat","glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase)","1"
"Gstt1","14871","Gstt1","glutathione S-transferase, theta 1","1"
"Pxdc1","NA","NA","NA","0"
"Zscan20","269585","Zscan20","zinc finger and SCAN domains 20","1"
"Gas2l1","78926","Gas2l1","growth arrest-specific 2 like 1","1"
"Jmjd8","72106","Jmjd8","jumonji domain containing 8","1"
"Strada","72149","Strada","STE20-related kinase adaptor alpha","1"
"Pmm2","54128","Pmm2","phosphomannomutase 2","1"
"Adck2","57869","Adck2","aarF domain containing kinase 2","1"
"Gm5611","434373","Gm5611","nucleophosmin 1 pseudogene","1"
"Mief2","NA","NA","NA","0"
"Ube2m","22192","Ube2m","ubiquitin-conjugating enzyme E2M (UBC12 homolog, yeast)","1"
"Lyl1","17095","Lyl1","lymphoblastomic leukemia 1","1"
"Ptges","64292","Ptges","prostaglandin E synthase","1"
"Ccnb2","12442","Ccnb2","cyclin B2","1"
"Ccdc137","67291","Ccdc137","coiled-coil domain containing 137","1"
"Xpo6","74204","Xpo6","exportin 6","1"
"Purb","19291","Purb","purine rich element binding protein B","1"
"Ndufaf5","NA","NA","NA","0"
"Mad1l1","17120","Mad1l1","MAD1 mitotic arrest deficient 1-like 1","1"
"Aars2","224805","Aars2","alanyl-tRNA synthetase 2, mitochondrial (putative)","1"
"Tnfsf13","69583","Tnfsf13","tumor necrosis factor (ligand) superfamily, member 13","1"
"H2-T23","15040","H2-T23","histocompatibility 2, T region locus 23","1"
"Zfp30","22693","Zfp30","zinc finger protein 30","1"
"Rtp4","67775","Rtp4","receptor transporter protein 4","1"
"Stt3b","68292","Stt3b","STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)","1"
"Eml1","68519","Eml1","echinoderm microtubule associated protein like 1","1"
"Vopp1","232023","Vopp1","vesicular, overexpressed in cancer, prosurvival protein 1","1"
"Il17ra","16172","Il17ra","interleukin 17 receptor A","1"
"Shkbp1","192192","Shkbp1","Sh3kbp1 binding protein 1","1"
"Ndufs4","17993","Ndufs4","NADH dehydrogenase (ubiquinone) Fe-S protein 4","1"
"Pitpna","18738","Pitpna","phosphatidylinositol transfer protein, alpha","1"
"E130309D02Rik","231868","E130309D02Rik","RIKEN cDNA E130309D02 gene","1"
"Ptk7","71461","Ptk7","PTK7 protein tyrosine kinase 7","1"
"Ly6d","17068","Ly6d","lymphocyte antigen 6 complex, locus D","1"
"Pygo2","68911","Pygo2","pygopus 2","1"
"Snrpa1","68981","Snrpa1","small nuclear ribonucleoprotein polypeptide A'","1"
"Plin5","66968","Plin5","perilipin 5","1"
"G3bp2","23881","G3bp2","GTPase activating protein (SH3 domain) binding protein 2","1"
"Thbs2","21826","Thbs2","thrombospondin 2","1"
"Fabp7","12140","Fabp7","fatty acid binding protein 7, brain","1"
"Atxn1","20238","Atxn1","ataxin 1","1"
"Gxylt1","223827","Gxylt1","glucoside xylosyltransferase 1","1"
"Raly","19383","Raly","hnRNP-associated with lethal yellow","1"
"Adgra2","NA","NA","NA","0"
"Pyroxd2","74580","Pyroxd2","pyridine nucleotide-disulphide oxidoreductase domain 2","1"
"Egfl7","353156","Egfl7","EGF-like domain 7","1"
"Ube2l6","56791","Ube2l6","ubiquitin-conjugating enzyme E2L 6","1"
"Cdc42se1","57912","Cdc42se1","CDC42 small effector 1","1"
"Ier2","15936","Ier2","immediate early response 2","1"
"Timm8a1","30058","Timm8a1","translocase of inner mitochondrial membrane 8 homolog a1 (yeast)","1"
"Rrm2","20135","Rrm2","ribonucleotide reductase M2","1"
"Serpina10","217847","Serpina10","serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10","1"
"Mapre2","212307","Mapre2","microtubule-associated protein, RP/EB family, member 2","1"
"Frmd8","67457","Frmd8","FERM domain containing 8","1"
"Nucb2","53322","Nucb2","nucleobindin 2","1"
"Stox2","71069","Stox2","storkhead box 2","1"
"Pde4a","18577","Pde4a","phosphodiesterase 4A, cAMP specific","1"
"Isy1","57905","Isy1","ISY1 splicing factor homolog (S. cerevisiae)","1"
"Rnf26","213211","Rnf26","ring finger protein 26","1"
"Adam23","23792","Adam23","a disintegrin and metallopeptidase domain 23","1"
"Hcfc1r1","353502","Hcfc1r1","host cell factor C1 regulator 1 (XPO1-dependent)","1"
"Cul2","71745","Cul2","cullin 2","1"
"Tnik","665113","Tnik","TRAF2 and NCK interacting kinase","1"
"Cycs","13063","Cycs","cytochrome c, somatic","1"
"Psmd8","57296","Psmd8","proteasome (prosome, macropain) 26S subunit, non-ATPase, 8","1"
"Slc3a2","17254","Slc3a2","solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2","1"
"Pfn2","18645","Pfn2","profilin 2","1"
"Sh3bp5","24056","Sh3bp5","SH3-domain binding protein 5 (BTK-associated)","1"
"Ncbp2","68092","Ncbp2","nuclear cap binding protein subunit 2","1"
"Slc29a1","63959","Slc29a1","solute carrier family 29 (nucleoside transporters), member 1","1"
"Mast4","328329","Mast4","microtubule associated serine/threonine kinase family member 4","1"
"Urgcp","72046","Urgcp","upregulator of cell proliferation","1"
"Gfod2","70575","Gfod2","glucose-fructose oxidoreductase domain containing 2","1"
"Tgm1","21816","Tgm1","transglutaminase 1, K polypeptide","1"
"Exog","208194","Exog","endo/exonuclease (5'-3'), endonuclease G-like","1"
"Creb3l1","26427","Creb3l1","cAMP responsive element binding protein 3-like 1","1"
"Tceanc2","NA","NA","NA","0"
"Gls","14660","Gls","glutaminase","1"
"Kcnk13","217826","Kcnk13","potassium channel, subfamily K, member 13","1"
"Fcgr2b","14130","Fcgr2b","Fc receptor, IgG, low affinity IIb","1"
"Bora","NA","NA","NA","0"
"Scd1","20249","Scd1","stearoyl-Coenzyme A desaturase 1","1"
"Inip","NA","NA","NA","0"
"Nop10","66181","Nop10","NOP10 ribonucleoprotein homolog (yeast)","1"
"Igfbp2","16008","Igfbp2","insulin-like growth factor binding protein 2","1"
"Ubc","22190","Ubc","ubiquitin C","1"
"Abi3bp","320712","Abi3bp","ABI gene family, member 3 (NESH) binding protein","1"
"Flt1","14254","Flt1","FMS-like tyrosine kinase 1","1"
"Fbxo33","70611","Fbxo33","F-box protein 33","1"
"Srf","20807","Srf","serum response factor","1"
"Ttyh2","117160","Ttyh2","tweety homolog 2 (Drosophila)","1"
"Gtf2h4","14885","Gtf2h4","general transcription factor II H, polypeptide 4","1"
"Cdc42se2","72729","Cdc42se2","CDC42 small effector 2","1"
"Med4","67381","Med4","mediator of RNA polymerase II transcription, subunit 4 homolog (yeast)","1"
"Sec22a","317717","Sec22a","SEC22 vesicle trafficking protein homologe A (S. cerevisiae)","1"
"Gna11","14672","Gna11","guanine nucleotide binding protein, alpha 11","1"
"Ipo11","76582","Ipo11","importin 11","1"
"Atox1","11927","Atox1","ATX1 (antioxidant protein 1) homolog 1 (yeast)","1"
"Cr1l","12946","Cr1l","complement component (3b/4b) receptor 1-like","1"
"Col4a1","12826","Col4a1","collagen, type IV, alpha 1","1"
"Lrch1","380916","Lrch1","leucine-rich repeats and calponin homology (CH) domain containing 1","1"
"Nudcd2","52653","Nudcd2","NudC domain containing 2","1"
"Coa6","NA","NA","NA","0"
"Mrpl9","78523","Mrpl9","mitochondrial ribosomal protein L9","1"
"Slc35f6","NA","NA","NA","0"
"Cdc37","12539","Cdc37","cell division cycle 37 homolog (S. cerevisiae)","1"
"Taf3","209361","Taf3","TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated factor","1"
"Capn2","12334","Capn2","calpain 2","1"
"H2-K1","14972","H2-K1","histocompatibility 2, K1, K region","1"
"Glt28d2","320302","Glt28d2","glycosyltransferase 28 domain containing 2","1"
"Bet1l","54399","Bet1l","blocked early in transport 1 homolog (S. cerevisiae)-like","1"
"Rtcb","NA","NA","NA","0"
"Moxd1","59012","Moxd1","monooxygenase, DBH-like 1","1"
"Smtn","29856","Smtn","smoothelin","1"
"Ampd2","109674","Ampd2","adenosine monophosphate deaminase 2","1"
"Toe1","68276","Toe1","target of EGR1, member 1 (nuclear)","1"
"Leng1","69757","Leng1","leukocyte receptor cluster (LRC) member 1","1"
"Dtymk","21915","Dtymk","deoxythymidylate kinase","1"
"Hist3h2a","319162","Hist3h2a","histone cluster 3, H2a","1"
"Cldn1","12737","Cldn1","claudin 1","1"
"Nop2","110109","Nop2","NOP2 nucleolar protein homolog (yeast)","1"
"Acsl3","74205","Acsl3","acyl-CoA synthetase long-chain family member 3","1"
"Galk1","14635","Galk1","galactokinase 1","1"
"Os9","216440","Os9","amplified in osteosarcoma","1"
"Smlr1","NA","NA","NA","0"
"Prune","229589","Prune","prune homolog (Drosophila)","1"
"Eml6","237711","Eml6","echinoderm microtubule associated protein like 6","1"
"Prdx1","18477","Prdx1","peroxiredoxin 1","1"
"Alpk1","71481","Alpk1","alpha-kinase 1","1"
"Il17re","57890","Il17re","interleukin 17 receptor E","1"
"Nipa2","93790","Nipa2","non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human)","1"
"Mamdc4","381352","Mamdc4","MAM domain containing 4","1"
"Asic1","NA","NA","NA","0"
"Wibg","78428","Wibg","within bgcn homolog (Drosophila)","1"
"Cd3d","12500","Cd3d","CD3 antigen, delta polypeptide","1"
"Slc39a13","68427","Slc39a13","solute carrier family 39 (metal ion transporter), member 13","1"
"Cxcl10","15945","Cxcl10","chemokine (C-X-C motif) ligand 10","1"
"Spef1","70997","Spef1","sperm flagellar 1","1"
"Wdr44","72404","Wdr44","WD repeat domain 44","1"
"Hexa","15211","Hexa","hexosaminidase A","1"
"Cers5","NA","NA","NA","0"
"Churc1","211151","Churc1","churchill domain containing 1","1"
"Nup210","54563","Nup210","nucleoporin 210","1"
"Traf4","22032","Traf4","TNF receptor associated factor 4","1"
"Lrrc15","74488","Lrrc15","leucine rich repeat containing 15","1"
"Clip2","269713","Clip2","CAP-GLY domain containing linker protein 2","1"
"2310003H01Rik","71885","2310003H01Rik","RIKEN cDNA 2310003H01 gene","1"
"Fam114a2","67726","Fam114a2","family with sequence similarity 114, member A2","1"
"C7","109828","C7","complement component 7","1"
"Tigd5","105734","Tigd5","tigger transposable element derived 5","1"
"Adam22","11496","Adam22","a disintegrin and metallopeptidase domain 22","1"
"Map4","NA","NA","NA","0"
"Sap30l","50724","Sap30l","SAP30-like","1"
"Bola3","78653","Bola3","bolA-like 3 (E. coli)","1"
"Coq5","52064","Coq5","coenzyme Q5 homolog, methyltransferase (yeast)","1"
"Tbc1d19","67249","Tbc1d19","TBC1 domain family, member 19","1"
"Eif1b","68969","Eif1b","eukaryotic translation initiation factor 1B","1"
"Stk3","56274","Stk3","serine/threonine kinase 3 (Ste20, yeast homolog)","1"
"Dcps","69305","Dcps","decapping enzyme, scavenger","1"
"Asap3","230837","Asap3","ArfGAP with SH3 domain, ankyrin repeat and PH domain 3","1"
"Taldo1","21351","Taldo1","transaldolase 1","1"
"Gm3839","100042427","Gm3839","glyceraldehyde-3-phosphate dehydrogenase pseudogene","1"
"Sdhaf2","66072","Sdhaf2","succinate dehydrogenase complex assembly factor 2","1"
"Ampd3","11717","Ampd3","adenosine monophosphate deaminase 3","1"
"Mrpl18","67681","Mrpl18","mitochondrial ribosomal protein L18","1"
"Acacb","100705","Acacb","acetyl-Coenzyme A carboxylase beta","1"
"Ppp1r1b","19049","Ppp1r1b","protein phosphatase 1, regulatory (inhibitor) subunit 1B","1"
"Tmtc1","387314","Tmtc1","transmembrane and tetratricopeptide repeat containing 1","1"
"P4hb","18453","P4hb","prolyl 4-hydroxylase, beta polypeptide","1"
"Msantd4","NA","NA","NA","0"
"D2Wsu81e","227695","D2Wsu81e","DNA segment, Chr 2, Wayne State University 81, expressed","1"
"Ski","20481","Ski","ski sarcoma viral oncogene homolog (avian)","1"
"Naip5","17951","Naip5","NLR family, apoptosis inhibitory protein 5","1"
"Mpdu1","24070","Mpdu1","mannose-P-dolichol utilization defect 1","1"
"Emp1","13730","Emp1","epithelial membrane protein 1","1"
"Asb6","72323","Asb6","ankyrin repeat and SOCS box-containing 6","1"
"Clec2h","94071","Clec2h","C-type lectin domain family 2, member h","1"
"Aspscr1","68938","Aspscr1","alveolar soft part sarcoma chromosome region, candidate 1 (human)","1"
"Has3","15118","Has3","hyaluronan synthase 3","1"
"Rpl8","26961","Rpl8","ribosomal protein L8","1"
"Arf1","11840","Arf1","ADP-ribosylation factor 1","1"
"Cops8","108679","Cops8","COP9 (constitutive photomorphogenic) homolog, subunit 8 (Arabidopsis thaliana)","1"
"Vps41","218035","Vps41","vacuolar protein sorting 41 (yeast)","1"
"Spink5","72432","Spink5","serine peptidase inhibitor, Kazal type 5","1"
"Tbca","21371","Tbca","tubulin cofactor A","1"
"Bbc3","170770","Bbc3","BCL2 binding component 3","1"
"Nfasc","269116","Nfasc","neurofascin","1"
"Pls1","102502","Pls1","plastin 1 (I-isoform)","1"
"Naglu","27419","Naglu","alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)","1"
"Clcn6","26372","Clcn6","chloride channel 6","1"
"Itpkc","233011","Itpkc","inositol 1,4,5-trisphosphate 3-kinase C","1"
"Armc5","233912","Armc5","armadillo repeat containing 5","1"
"Psmd9","67151","Psmd9","proteasome (prosome, macropain) 26S subunit, non-ATPase, 9","1"
"Pvrl1","58235","Pvrl1","poliovirus receptor-related 1","1"
"Urad","NA","NA","NA","0"
"Nol4l","NA","NA","NA","0"
"Tssc1","380752","Tssc1","tumor suppressing subtransferable candidate 1","1"
"H2-Q7","15018","H2-Q7","histocompatibility 2, Q region locus 7","1"
"Exosc5","27998","Exosc5","exosome component 5","1"
"Otub2","68149","Otub2","OTU domain, ubiquitin aldehyde binding 2","1"
"Nol10","217431","Nol10","nucleolar protein 10","1"
"Gm17669","100504629","Gm17669","predicted gene, 17669","1"
"Abhd14a","68644","Abhd14a","abhydrolase domain containing 14A","1"
"Rps25","75617","Rps25","ribosomal protein S25","1"
"Etf1","225363","Etf1","eukaryotic translation termination factor 1","1"
"3300002I08Rik","69277","3300002I08Rik","RIKEN cDNA 3300002I08 gene","1"
"Pef1","67898","Pef1","penta-EF hand domain containing 1","1"
